,bbl,RS_Unit_Count,legacy_properties_all_rs,legacy_properties_0_35_pct_rs,legacy_properties_35_89_pct_rs,legacy_properties_90_pct_plus_rs,programmatic_properties,govt_subsidized_income_restricted_rs,mixed_income_rs
7283,1012390032,1.0,1,1,0,0,0,0,0
7284,1012390033,6.0,1,0,1,0,0,0,0
7285,1012390034,5.0,1,0,1,0,0,0,0
7286,1012390035,3.0,1,1,0,0,0,0,0
7287,1012390036,5.0,1,0,1,0,0,0,0
7289,1012390044,22.0,1,0,1,0,0,0,0
7291,1012390058,9.0,1,0,1,0,0,0,0
7292,1012390059,16.0,1,0,1,0,0,0,0
7294,1012390108,4.0,1,1,0,0,0,0,0
7296,1012397502,4.0,1,1,0,0,0,0,0
7298,1012400010,33.0,1,0,1,0,0,0,0
7300,1012400029,23.0,1,1,0,0,0,0,0
7301,1012400036,24.0,1,0,1,0,0,0,0
7302,1012400052,143.0,0,0,0,0,1,0,1
7303,1012400057,5.0,1,0,1,0,0,0,0
7304,1012400156,7.0,1,0,1,0,0,0,0
7305,1012407502,14.0,1,1,0,0,0,0,0
7306,1012410001,18.0,1,1,0,0,0,0,0
7308,1012410010,16.0,1,0,0,1,0,0,0
7310,1012410035,1.0,1,1,0,0,0,0,0
7311,1012410036,1.0,1,1,0,0,0,0,0
7312,1012410038,11.0,1,0,1,0,0,0,0
7313,1012410046,15.0,1,1,0,0,0,0,0
7314,1012410061,30.0,1,1,0,0,0,0,0
7315,1012410106,3.0,1,0,1,0,0,0,0
7316,1012420001,10.0,1,1,0,0,0,0,0
7317,1012420003,6.0,1,0,1,0,0,0,0
7319,1012420010,51.0,0,0,0,0,1,0,1
7321,1012420029,5.0,1,1,0,0,0,0,0
7322,1012420031,2.0,1,1,0,0,0,0,0
7323,1012420033,4.0,1,1,0,0,0,0,0
7324,1012420034,5.0,1,1,0,0,0,0,0
7325,1012420036,5.0,1,1,0,0,0,0,0
7328,1012420040,15.0,1,0,0,1,0,0,0
7329,1012420041,9.0,1,0,1,0,0,0,0
7330,1012420042,8.0,1,0,1,0,0,0,0
7332,1012420128,14.0,1,0,1,0,0,0,0
7336,1012430031,15.0,1,0,0,1,0,0,0
7337,1012430032,1.0,1,1,0,0,0,0,0
7338,1012430033,6.0,1,0,1,0,0,0,0
7339,1012430034,4.0,1,0,1,0,0,0,0
7340,1012430035,6.0,1,0,1,0,0,0,0
7341,1012430036,2.0,1,1,0,0,0,0,0
7342,1012430037,4.0,1,1,0,0,0,0,0
7343,1012430038,5.0,1,1,0,0,0,0,0
7344,1012430042,27.0,1,0,1,0,0,0,0
7345,1012430061,31.0,1,0,1,0,0,0,0
7346,1012430136,2.0,1,1,0,0,0,0,0
7348,1012437503,171.0,0,0,0,0,1,1,0
7351,1012440027,5.0,1,0,1,0,0,0,0
7352,1012440028,4.0,1,0,1,0,0,0,0
7353,1012440029,2.0,1,1,0,0,0,0,0
7354,1012440030,3.0,1,1,0,0,0,0,0
7356,1012440034,3.0,1,1,0,0,0,0,0
7357,1012440035,12.0,1,0,1,0,0,0,0
7358,1012440059,6.0,1,0,1,0,0,0,0
7359,1012440072,25.0,1,1,0,0,0,0,0
7360,1012440081,14.0,1,1,0,0,0,0,0
7362,1012440090,64.0,1,0,1,0,0,0,0
7363,1012440159,2.0,1,1,0,0,0,0,0
7365,1012450008,1.0,1,1,0,0,0,0,0
7366,1012450010,9.0,1,0,0,1,0,0,0
7367,1012450011,5.0,1,0,1,0,0,0,0
7374,1012450040,10.0,1,1,0,0,0,0,0
7375,1012450043,3.0,1,1,0,0,0,0,0
7376,1012450045,3.0,1,1,0,0,0,0,0
7377,1012450046,5.0,1,1,0,0,0,0,0
7379,1012450061,5.0,1,1,0,0,0,0,0
7383,1012450075,97.0,1,0,1,0,0,0,0
7385,1012450088,12.0,1,1,0,0,0,0,0
7386,1012450091,1.0,1,1,0,0,0,0,0
7388,1012460001,34.0,1,0,1,0,0,0,0
7389,1012460007,14.0,1,0,1,0,0,0,0
7390,1012460015,2.0,1,1,0,0,0,0,0
7391,1012460017,5.0,1,0,1,0,0,0,0
7392,1012460018,5.0,1,0,1,0,0,0,0
7393,1012460021,2.0,1,1,0,0,0,0,0
7396,1012460027,2.0,1,1,0,0,0,0,0
7397,1012460028,2.0,1,1,0,0,0,0,0
7400,1012460044,14.0,1,1,0,0,0,0,0
7402,1012460053,8.0,1,1,0,0,0,0,0
7403,1012460057,5.0,1,1,0,0,0,0,0
7404,1012460115,9.0,1,0,0,1,0,0,0
7405,1012460118,5.0,1,0,1,0,0,0,0
7406,1012460123,2.0,1,1,0,0,0,0,0
7408,1012470010,33.0,1,0,1,0,0,0,0
7409,1012470013,17.0,1,0,1,0,0,0,0
7410,1012470015,27.0,1,0,1,0,0,0,0
7411,1012470017,5.0,1,1,0,0,0,0,0
7417,1012470029,57.0,1,0,1,0,0,0,0
7421,1012470126,5.0,1,0,1,0,0,0,0
7422,1012477501,3.0,1,1,0,0,0,0,0
7430,1012480037,11.0,1,1,0,0,0,0,0
7433,1012480045,1.0,1,1,0,0,0,0,0
7434,1012480048,2.0,1,1,0,0,0,0,0
7435,1012480051,7.0,1,1,0,0,0,0,0
7436,1012480053,5.0,1,0,1,0,0,0,0
7437,1012480153,3.0,1,1,0,0,0,0,0
7439,1012490013,3.0,1,1,0,0,0,0,0
7441,1012490018,5.0,1,0,1,0,0,0,0
7442,1012490020,2.0,1,1,0,0,0,0,0
7444,1012490025,3.0,1,0,1,0,0,0,0
7445,1012490026,1.0,1,1,0,0,0,0,0
7446,1012490036,10.0,1,1,0,0,0,0,0
7452,1012490043,2.0,1,1,0,0,0,0,0
7455,1012490048,2.0,1,1,0,0,0,0,0
7456,1012490050,4.0,1,0,1,0,0,0,0
7457,1012490051,4.0,1,0,1,0,0,0,0
7458,1012490052,4.0,1,0,1,0,0,0,0
7461,1012490057,26.0,1,0,1,0,0,0,0
7462,1012490115,8.0,1,0,1,0,0,0,0
7463,1012490119,1.0,1,1,0,0,0,0,0
7464,1012490146,4.0,1,0,1,0,0,0,0
7466,1012500011,4.0,1,0,1,0,0,0,0
7467,1012500012,1.0,1,1,0,0,0,0,0
7468,1012500013,3.0,1,0,1,0,0,0,0
7469,1012500014,5.0,1,0,1,0,0,0,0
7471,1012500017,1.0,1,1,0,0,0,0,0
7472,1012500018,2.0,1,1,0,0,0,0,0
7473,1012500021,2.0,1,1,0,0,0,0,0
7474,1012500022,2.0,1,1,0,0,0,0,0
7475,1012500023,3.0,1,1,0,0,0,0,0
7476,1012500024,2.0,1,1,0,0,0,0,0
7477,1012500030,61.0,1,0,1,0,0,0,0
7480,1012500043,10.0,1,0,0,1,0,0,0
7481,1012500045,7.0,1,1,0,0,0,0,0
7483,1012500050,2.0,1,1,0,0,0,0,0
7485,1012500053,2.0,1,1,0,0,0,0,0
7486,1012500055,3.0,1,1,0,0,0,0,0
7490,1012500077,1.0,1,1,0,0,0,0,0
7492,1012500080,6.0,1,0,1,0,0,0,0
7493,1012500088,1.0,1,1,0,0,0,0,0
7494,1012500101,4.0,1,0,1,0,0,0,0
7496,1012500105,1.0,1,1,0,0,0,0,0
7499,1012500122,5.0,1,0,1,0,0,0,0
7500,1012507503,5.0,1,1,0,0,0,0,0
7501,1012507504,13.0,1,1,0,0,0,0,0
7503,1012510017,3.0,1,0,1,0,0,0,0
7504,1012510018,4.0,1,0,1,0,0,0,0
7505,1012510019,2.0,1,1,0,0,0,0,0
7506,1012510028,8.0,1,0,0,1,0,0,0
7511,1012510066,2.0,1,1,0,0,0,0,0
7514,1012510118,4.0,1,0,1,0,0,0,0
7516,1012517501,9.0,1,1,0,0,0,0,0
7517,1012520001,14.0,1,1,0,0,0,0,0
7518,1012520005,15.0,1,1,0,0,0,0,0
7519,1012520008,2.0,1,1,0,0,0,0,0
7520,1012520011,2.0,1,1,0,0,0,0,0
7521,1012520014,3.0,1,1,0,0,0,0,0
7522,1012520015,3.0,1,1,0,0,0,0,0
7523,1012520016,2.0,1,1,0,0,0,0,0
7526,1012520022,46.0,1,0,0,1,0,0,0
7527,1012520024,47.0,1,0,0,1,0,0,0
7528,1012520025,36.0,1,0,0,1,0,0,0
7529,1012520027,106.0,1,0,0,1,0,0,0
7530,1012520029,42.0,1,0,1,0,0,0,0
7532,1012520038,14.0,1,0,1,0,0,0,0
7536,1012520057,45.0,1,0,1,0,0,0,0
7541,1012530007,9.0,1,1,0,0,0,0,0
7542,1012530010,124.0,1,0,0,1,0,0,0
7544,1012530016,3.0,1,1,0,0,0,0,0
7545,1012530021,134.0,1,0,0,1,0,0,0
7548,1012530045,14.0,1,0,1,0,0,0,0
7549,1012530048,16.0,1,0,1,0,0,0,0
7550,1012530064,7.0,1,1,0,0,0,0,0
7552,1012530088,9.0,1,0,1,0,0,0,0
7554,1012537503,61.0,1,1,0,0,0,0,0
7557,1012610050,6.0,1,0,0,1,0,0,0
7560,1012620019,5.0,1,0,1,0,0,0,0
7561,1012620053,1.0,1,1,0,0,0,0,0
7563,1012630007,2.0,1,1,0,0,0,0,0
7565,1012630166,3.0,1,0,1,0,0,0,0
7566,1012700011,6.0,1,0,0,1,0,0,0
7567,1012700013,1.0,1,1,0,0,0,0,0
7572,1012700062,5.0,1,0,1,0,0,0,0
7573,1012710007,44.0,1,0,1,0,0,0,0
7574,1012710012,16.0,1,0,1,0,0,0,0
7576,1012710015,3.0,1,1,0,0,0,0,0
7578,1012710025,27.0,1,0,0,1,0,0,0
7579,1012710027,6.0,1,1,0,0,0,0,0
7581,1012710053,1.0,1,1,0,0,0,0,0
7583,1012710060,3.0,1,0,1,0,0,0,0
7584,1012710061,2.0,1,1,0,0,0,0,0
7585,1012710064,4.0,1,1,0,0,0,0,0
7586,1012710066,4.0,1,0,1,0,0,0,0
7588,1012710068,1.0,1,1,0,0,0,0,0
7590,1012710106,2.0,1,1,0,0,0,0,0
7591,1012710154,1.0,1,1,0,0,0,0,0
7593,1012720001,46.0,1,1,0,0,0,0,0
7594,1012720068,6.0,1,0,0,1,0,0,0
7595,1012737501,1.0,1,1,0,0,0,0,0
7596,1012740006,20.0,1,1,0,0,0,0,0
7597,1012740016,12.0,1,1,0,0,0,0,0
7599,1012747502,6.0,1,1,0,0,0,0,0
7600,1012830064,26.0,1,0,1,0,0,0,0
7601,1012840152,3.0,1,0,1,0,0,0,0
7602,1012870008,3.0,1,1,0,0,0,0,0
7603,1012930050,6.0,1,1,0,0,0,0,0
7604,1012930063,3.0,1,0,1,0,0,0,0
7605,1012980033,7.0,1,1,0,0,0,0,0
7606,1012980034,28.0,1,0,0,1,0,0,0
7608,1012980041,166.0,0,0,0,0,1,0,1
7611,1013000020,10.0,1,0,1,0,0,0,0
7613,1013000046,5.0,1,0,1,0,0,0,0
7614,1013000047,4.0,1,0,1,0,0,0,0
7615,1013000050,83.0,1,0,1,0,0,0,0
7616,1013000122,1.0,1,1,0,0,0,0,0
7618,1013020033,73.0,1,1,0,0,0,0,0
7622,1013050023,21.0,1,1,0,0,0,0,0
7624,1013060050,20.0,1,0,1,0,0,0,0
7625,1013070029,80.0,1,0,1,0,0,0,0
7627,1013090039,18.0,1,0,1,0,0,0,0
7628,1013090041,28.0,1,0,1,0,0,0,0
7629,1013090050,42.0,1,1,0,0,0,0,0
7632,1013100020,1.0,1,1,0,0,0,0,0
7633,1013100027,27.0,1,0,1,0,0,0,0
7634,1013100033,8.0,1,0,0,1,0,0,0
7635,1013100034,1.0,1,1,0,0,0,0,0
7637,1013100037,3.0,1,0,1,0,0,0,0
7638,1013100038,3.0,1,0,1,0,0,0,0
7639,1013100040,5.0,1,0,1,0,0,0,0
7641,1013100133,2.0,1,1,0,0,0,0,0
7642,1013107501,2.0,1,1,0,0,0,0,0
7643,1013107502,10.0,1,1,0,0,0,0,0
7644,1013107503,3.0,1,1,0,0,0,0,0
7645,1013110028,17.0,1,1,0,0,0,0,0
7649,1013120033,38.0,1,1,0,0,0,0,0
7650,1013140021,20.0,1,1,0,0,0,0,0
7651,1013140028,2.0,1,1,0,0,0,0,0
7654,1013170030,29.0,1,1,0,0,0,0,0
7655,1013177501,118.0,0,0,0,0,1,1,0
7657,1013180022,46.0,1,1,0,0,0,0,0
7658,1013180030,2.0,1,1,0,0,0,0,0
7659,1013187501,62.0,0,0,0,0,1,0,1
7660,1013190007,2.0,1,1,0,0,0,0,0
7661,1013190029,40.0,1,0,1,0,0,0,0
7663,1013190037,18.0,0,0,0,0,1,0,1
7664,1013190122,1.0,1,1,0,0,0,0,0
7665,1013197501,4.0,1,1,0,0,0,0,0
7666,1013200018,8.0,1,1,0,0,0,0,0
7668,1013207504,11.0,1,1,0,0,0,0,0
7669,1013207506,3.0,0,0,0,0,0,0,0
7671,1013210034,21.0,1,1,0,0,0,0,0
7672,1013210038,2.0,1,1,0,0,0,0,0
7673,1013220041,3.0,1,1,0,0,0,0,0
7674,1013227501,9.0,1,1,0,0,0,0,0
7675,1013230013,3.0,1,1,0,0,0,0,0
7676,1013230030,5.0,1,1,0,0,0,0,0
7677,1013230032,2.0,1,1,0,0,0,0,0
7678,1013230034,2.0,1,1,0,0,0,0,0
7680,1013230122,6.0,1,0,1,0,0,0,0
7682,1013230130,6.0,1,0,0,1,0,0,0
7684,1013240013,3.0,1,1,0,0,0,0,0
7685,1013240014,7.0,1,1,0,0,0,0,0
7686,1013240016,14.0,1,1,0,0,0,0,0
7687,1013240029,8.0,1,0,1,0,0,0,0
7690,1013240039,11.0,1,0,1,0,0,0,0
7691,1013240042,13.0,1,1,0,0,0,0,0
7692,1013250019,3.0,1,1,0,0,0,0,0
7694,1013250035,1.0,1,1,0,0,0,0,0
7695,1013250036,4.0,1,1,0,0,0,0,0
7696,1013250043,2.0,1,1,0,0,0,0,0
7698,1013260019,7.0,1,0,1,0,0,0,0
7706,1013270014,1.0,1,1,0,0,0,0,0
7707,1013270017,1.0,1,1,0,0,0,0,0
7708,1013270033,40.0,0,0,0,0,1,0,1
7710,1013270120,6.0,1,0,1,0,0,0,0
7711,1013270122,3.0,1,0,1,0,0,0,0
7712,1013277501,8.0,1,1,0,0,0,0,0
7715,1013290025,2.0,1,1,0,0,0,0,0
7716,1013290026,4.0,1,1,0,0,0,0,0
7718,1013290035,57.0,1,0,0,1,0,0,0
7719,1013290121,1.0,1,1,0,0,0,0,0
7723,1013310025,1.0,1,1,0,0,0,0,0
7724,1013310031,6.0,1,1,0,0,0,0,0
7726,1013310039,55.0,1,0,1,0,0,0,0
7727,1013310120,3.0,1,0,1,0,0,0,0
7728,1013317501,13.0,1,1,0,0,0,0,0
7732,1013320016,3.0,1,1,0,0,0,0,0
7733,1013320018,5.0,1,1,0,0,0,0,0
7734,1013320019,4.0,1,1,0,0,0,0,0
7735,1013320020,3.0,1,1,0,0,0,0,0
7736,1013320035,3.0,1,1,0,0,0,0,0
7737,1013320036,5.0,1,1,0,0,0,0,0
7746,1013350039,15.0,1,1,0,0,0,0,0
7750,1013360040,72.0,1,1,0,0,0,0,0
7752,1013370006,78.0,1,1,0,0,0,0,0
7755,1013380035,43.0,1,1,0,0,0,0,0
7757,1013380049,63.0,1,0,1,0,0,0,0
7759,1013387501,1.0,0,0,0,0,0,0,0
7760,1013387502,1.0,0,0,0,0,0,0,0
7762,1013390104,7.0,1,0,1,0,0,0,0
7763,1013400001,79.0,1,1,0,0,0,0,0
7764,1013400037,2.0,1,1,0,0,0,0,0
7765,1013400038,3.0,1,1,0,0,0,0,0
7766,1013400040,19.0,1,0,0,1,0,0,0
7768,1013410014,2.0,1,1,0,0,0,0,0
7769,1013410033,13.0,1,1,0,0,0,0,0
7770,1013410040,7.0,1,1,0,0,0,0,0
7771,1013410042,5.0,1,1,0,0,0,0,0
7773,1013410047,3.0,1,1,0,0,0,0,0
7774,1013410048,3.0,1,1,0,0,0,0,0
7775,1013410049,4.0,0,0,0,0,1,1,0
7776,1013410150,5.0,0,0,0,0,1,1,0
7777,1013417501,5.0,1,1,0,0,0,0,0
7778,1013417502,4.0,1,1,0,0,0,0,0
7780,1013417504,8.0,1,0,1,0,0,0,0
7781,1013417505,4.0,1,1,0,0,0,0,0
7782,1013420001,2.0,1,1,0,0,0,0,0
7783,1013420003,5.0,1,1,0,0,0,0,0
7784,1013420004,9.0,1,0,1,0,0,0,0
7785,1013420012,41.0,1,1,0,0,0,0,0
7786,1013420016,11.0,1,0,1,0,0,0,0
7787,1013420027,10.0,1,1,0,0,0,0,0
7788,1013420032,3.0,1,0,1,0,0,0,0
7789,1013420033,6.0,1,0,1,0,0,0,0
7791,1013420045,11.0,1,1,0,0,0,0,0
7793,1013427503,1.0,1,1,0,0,0,0,0
7795,1013430005,44.0,1,0,1,0,0,0,0
7797,1013430024,14.0,1,1,0,0,0,0,0
7800,1013430031,1.0,1,1,0,0,0,0,0
7802,1013430034,3.0,1,0,1,0,0,0,0
7803,1013430036,14.0,1,1,0,0,0,0,0
7804,1013430049,29.0,1,1,0,0,0,0,0
7805,1013430052,5.0,1,0,1,0,0,0,0
7807,1013430122,4.0,1,0,1,0,0,0,0
7809,1013437501,5.0,1,1,0,0,0,0,0
7810,1013440007,1.0,1,1,0,0,0,0,0
7812,1013440020,1.0,1,1,0,0,0,0,0
7813,1013440021,10.0,1,0,1,0,0,0,0
7814,1013440030,89.0,1,0,1,0,0,0,0
7815,1013440033,15.0,1,1,0,0,0,0,0
7816,1013440036,9.0,1,1,0,0,0,0,0
7817,1013440039,4.0,1,0,1,0,0,0,0
7819,1013440041,18.0,1,1,0,0,0,0,0
7820,1013440051,2.0,1,1,0,0,0,0,0
7821,1013440147,2.0,1,1,0,0,0,0,0
7825,1013450024,3.0,1,1,0,0,0,0,0
7826,1013450025,1.0,1,1,0,0,0,0,0
7827,1013450030,3.0,0,0,0,0,1,1,0
7829,1013450034,7.0,1,0,1,0,0,0,0
7830,1013450035,4.0,1,1,0,0,0,0,0
7834,1013450041,50.0,1,0,1,0,0,0,0
7835,1013450107,7.0,1,0,1,0,0,0,0
7836,1013450111,1.0,1,1,0,0,0,0,0
7837,1013450115,8.0,1,0,1,0,0,0,0
7840,1013460007,2.0,1,1,0,0,0,0,0
7843,1013460023,10.0,1,1,0,0,0,0,0
7844,1013460026,3.0,1,1,0,0,0,0,0
7846,1013460040,1.0,1,1,0,0,0,0,0
7847,1013467501,1.0,1,1,0,0,0,0,0
7848,1013467502,1.0,1,1,0,0,0,0,0
7849,1013467503,1.0,1,1,0,0,0,0,0
7850,1013470002,1.0,1,1,0,0,0,0,0
7851,1013470005,2.0,1,1,0,0,0,0,0
7852,1013470007,29.0,1,0,1,0,0,0,0
7853,1013470012,22.0,1,0,1,0,0,0,0
7854,1013470014,10.0,1,1,0,0,0,0,0
7855,1013470017,1.0,1,1,0,0,0,0,0
7857,1013470023,5.0,1,1,0,0,0,0,0
7858,1013470030,55.0,1,0,1,0,0,0,0
7859,1013470033,3.0,1,1,0,0,0,0,0
7860,1013470034,3.0,1,1,0,0,0,0,0
7861,1013470035,5.0,1,1,0,0,0,0,0
7863,1013470037,3.0,1,1,0,0,0,0,0
7864,1013470038,8.0,1,1,0,0,0,0,0
7865,1013470040,6.0,1,0,1,0,0,0,0
7866,1013470042,41.0,1,0,0,1,0,0,0
7868,1013470052,8.0,0,0,0,0,1,1,0
7869,1013470102,6.0,1,0,0,1,0,0,0
7870,1013470122,12.0,0,0,0,0,1,0,1
7872,1013480035,1.0,1,1,0,0,0,0,0
7873,1013480049,10.0,0,0,0,0,0,0,0
7874,1013490001,3.0,1,1,0,0,0,0,0
7876,1013490014,1.0,0,0,0,0,0,0,0
7877,1013490031,1.0,1,1,0,0,0,0,0
7878,1013490035,18.0,1,1,0,0,0,0,0
7879,1013490049,36.0,1,1,0,0,0,0,0
7881,1013490105,4.0,1,0,1,0,0,0,0
7882,1013497501,5.0,1,1,0,0,0,0,0
7883,1013500010,2.0,1,1,0,0,0,0,0
7885,1013500019,6.0,1,1,0,0,0,0,0
7886,1013500027,15.0,1,0,0,1,0,0,0
7887,1013500028,6.0,1,0,1,0,0,0,0
7888,1013500029,4.0,1,0,1,0,0,0,0
7889,1013500030,3.0,1,1,0,0,0,0,0
7890,1013500033,16.0,1,0,1,0,0,0,0
7891,1013500035,1.0,1,1,0,0,0,0,0
7892,1013500038,2.0,1,1,0,0,0,0,0
7893,1013500040,102.0,1,0,1,0,0,0,0
7894,1013500130,3.0,1,1,0,0,0,0,0
7895,1013507501,9.0,1,1,0,0,0,0,0
7896,1013510007,3.0,1,1,0,0,0,0,0
7897,1013510013,4.0,1,0,1,0,0,0,0
7899,1013510015,3.0,1,1,0,0,0,0,0
7900,1013510016,2.0,1,1,0,0,0,0,0
7902,1013510020,1.0,1,1,0,0,0,0,0
7903,1013510021,1.0,1,1,0,0,0,0,0
7904,1013510022,2.0,1,1,0,0,0,0,0
7907,1013510025,9.0,1,0,1,0,0,0,0
7909,1013510027,15.0,1,0,1,0,0,0,0
7910,1013510028,27.0,1,0,1,0,0,0,0
7911,1013510030,7.0,1,1,0,0,0,0,0
7912,1013510038,2.0,1,1,0,0,0,0,0
7913,1013510039,5.0,1,1,0,0,0,0,0
7914,1013510040,1.0,1,1,0,0,0,0,0
7915,1013510041,2.0,1,1,0,0,0,0,0
7916,1013510042,6.0,1,1,0,0,0,0,0
7917,1013510120,4.0,1,0,1,0,0,0,0
7918,1013610044,2.0,1,1,0,0,0,0,0
7919,1013610049,18.0,1,0,1,0,0,0,0
7922,1013620012,25.0,1,1,0,0,0,0,0
7924,1013627501,1.0,1,1,0,0,0,0,0
7925,1013630001,15.0,1,0,1,0,0,0,0
7932,1013630047,9.0,1,0,0,1,0,0,0
7935,1013640034,21.0,0,0,0,0,0,0,0
7936,1013640047,15.0,1,0,1,0,0,0,0
7938,1013657501,5.0,1,1,0,0,0,0,0
7939,1013657502,10.0,1,1,0,0,0,0,0
7940,1013660001,145.0,1,0,1,0,0,0,0
7942,1013660039,29.0,1,1,0,0,0,0,0
7943,1013660047,91.0,1,0,1,0,0,0,0
7946,1013680001,48.0,1,1,0,0,0,0,0
7947,1013680005,68.0,1,0,1,0,0,0,0
7951,1013690030,5.0,1,0,1,0,0,0,0
7955,1013690036,3.0,1,1,0,0,0,0,0
7956,1013690037,2.0,1,1,0,0,0,0,0
7957,1013690041,14.0,1,0,1,0,0,0,0
7958,1013690042,8.0,0,0,0,0,0,0,0
7959,1013690045,55.0,1,0,1,0,0,0,0
7960,1013700001,22.0,1,0,1,0,0,0,0
7964,1013730009,341.0,0,0,0,0,1,1,0
7965,1013737502,25.0,0,0,0,0,1,0,1
7966,1013740042,4.0,1,0,1,0,0,0,0
7967,1013740046,7.0,1,0,0,1,0,0,0
7968,1013747502,4.0,1,1,0,0,0,0,0
7969,1013750026,11.0,1,0,1,0,0,0,0
7973,1013750127,5.0,1,0,1,0,0,0,0
7975,1013757503,20.0,1,1,0,0,0,0,0
7976,1013760001,1.0,0,0,0,0,0,0,0
7980,1013760122,5.0,1,0,1,0,0,0,0
7982,1013770014,6.0,1,0,1,0,0,0,0
7985,1013770043,8.0,1,1,0,0,0,0,0
7986,1013770044,3.0,1,1,0,0,0,0,0
7991,1013780007,1.0,1,1,0,0,0,0,0
7995,1013780021,2.0,1,1,0,0,0,0,0
7999,1013780045,5.0,1,0,1,0,0,0,0
8002,1013780066,1.0,1,1,0,0,0,0,0
8008,1013790066,3.0,1,1,0,0,0,0,0
8010,1013800014,1.0,1,1,0,0,0,0,0
8012,1013800025,3.0,1,0,1,0,0,0,0
8013,1013800026,4.0,1,1,0,0,0,0,0
8016,1013800047,5.0,1,0,1,0,0,0,0
8020,1013800060,4.0,1,0,1,0,0,0,0
8021,1013800146,6.0,1,0,1,0,0,0,0
8022,1013807501,3.0,1,1,0,0,0,0,0
8023,1013810010,4.0,1,1,0,0,0,0,0
8024,1013810017,24.0,1,0,1,0,0,0,0
8025,1013810031,2.0,1,1,0,0,0,0,0
8026,1013810051,2.0,1,1,0,0,0,0,0
8028,1013810059,2.0,1,1,0,0,0,0,0
8029,1013810060,2.0,1,1,0,0,0,0,0
8030,1013817501,4.0,1,1,0,0,0,0,0
8031,1013817502,4.0,1,1,0,0,0,0,0
8032,1013817503,5.0,1,1,0,0,0,0,0
8033,1013817504,1.0,1,1,0,0,0,0,0
8034,1013820007,11.0,1,0,1,0,0,0,0
8035,1013820013,7.0,1,1,0,0,0,0,0
8036,1013820017,11.0,1,1,0,0,0,0,0
8038,1013820023,5.0,1,0,1,0,0,0,0
8040,1013820030,3.0,1,1,0,0,0,0,0
8041,1013820045,8.0,1,0,1,0,0,0,0
8045,1013820051,2.0,1,1,0,0,0,0,0
8047,1013820149,3.0,1,1,0,0,0,0,0
8049,1013827501,5.0,1,1,0,0,0,0,0
8050,1013830012,5.0,1,1,0,0,0,0,0
8053,1013830028,8.0,1,0,1,0,0,0,0
8054,1013830050,3.0,1,0,1,0,0,0,0
8055,1013830051,4.0,1,0,1,0,0,0,0
8057,1013837501,5.0,1,1,0,0,0,0,0
8059,1013840021,2.0,1,1,0,0,0,0,0
8062,1013840048,3.0,1,0,1,0,0,0,0
8064,1013850014,2.0,1,1,0,0,0,0,0
8066,1013850060,3.0,1,1,0,0,0,0,0
8067,1013860014,7.0,1,0,1,0,0,0,0
8068,1013860017,2.0,1,1,0,0,0,0,0
8071,1013867501,1.0,1,1,0,0,0,0,0
8074,1013870051,2.0,1,1,0,0,0,0,0
8076,1013870056,18.0,1,1,0,0,0,0,0
8077,1013870059,2.0,1,1,0,0,0,0,0
8078,1013880007,1.0,1,1,0,0,0,0,0
8079,1013880017,6.0,1,0,0,1,0,0,0
8082,1013880049,3.0,1,0,1,0,0,0,0
8083,1013880065,3.0,1,1,0,0,0,0,0
8084,1013880149,1.0,1,1,0,0,0,0,0
8088,1013890028,7.0,1,0,1,0,0,0,0
8089,1013890032,4.0,1,0,1,0,0,0,0
8090,1013890067,1.0,1,1,0,0,0,0,0
8091,1013890132,6.0,1,0,1,0,0,0,0
8092,1013900009,4.0,1,1,0,0,0,0,0
8097,1013900067,20.0,1,1,0,0,0,0,0
8098,1013900133,2.0,1,1,0,0,0,0,0
8099,1013910002,3.0,1,1,0,0,0,0,0
8104,1013920026,2.0,1,1,0,0,0,0,0
8107,1013920047,2.0,1,1,0,0,0,0,0
8109,1013920067,4.0,1,0,1,0,0,0,0
8111,1013927501,3.0,1,1,0,0,0,0,0
8113,1013930010,1.0,1,1,0,0,0,0,0
8114,1013930012,3.0,1,1,0,0,0,0,0
8118,1013937501,1.0,1,1,0,0,0,0,0
8119,1013950007,3.0,1,0,1,0,0,0,0
8120,1013950008,5.0,1,0,1,0,0,0,0
8121,1013950009,5.0,1,0,1,0,0,0,0
8122,1013950012,2.0,1,1,0,0,0,0,0
8123,1013950013,1.0,1,1,0,0,0,0,0
8127,1013950037,3.0,1,1,0,0,0,0,0
8131,1013950044,2.0,1,1,0,0,0,0,0
8132,1013950047,2.0,1,1,0,0,0,0,0
8134,1013950058,3.0,1,0,1,0,0,0,0
8136,1013950063,2.0,1,1,0,0,0,0,0
8138,1013950162,2.0,1,1,0,0,0,0,0
8139,1013950167,3.0,1,1,0,0,0,0,0
8140,1013957501,12.0,1,1,0,0,0,0,0
8141,1013957502,1.0,1,1,0,0,0,0,0
8142,1013957503,6.0,1,1,0,0,0,0,0
8144,1013960013,1.0,1,1,0,0,0,0,0
8145,1013960014,10.0,1,0,1,0,0,0,0
8146,1013960020,1.0,1,1,0,0,0,0,0
8147,1013960022,5.0,1,1,0,0,0,0,0
8153,1013960057,6.0,1,0,0,1,0,0,0
8154,1013960064,7.0,1,1,0,0,0,0,0
8155,1013960111,1.0,1,1,0,0,0,0,0
8160,1013970022,2.0,1,1,0,0,0,0,0
8161,1013970024,6.0,1,0,0,1,0,0,0
